Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
135,US-2020-100134,2020-02-29,2020-03-01,Standard Class,CU-10134,Robert Taylor,Consumer,United States,Orlando,Florida,West,TEC-17092,Technology,Copiers,Copiers Model 555,1442.23,9,0.2,134.77
136,US-2019-100135,2019-11-16,2019-11-17,Standard Class,CU-10135,Robert Taylor,Consumer,United States,Charlotte,North Carolina,West,OFF-86802,Office Supplies,Supplies,Supplies Model 531,76.93,2,0.1,15.95
137,US-2018-100136,2018-04-29,2018-05-01,Standard Class,CU-10136,David Jones,Consumer,United States,San Francisco,California,South,TEC-89710,Technology,Machines,Machines Model 176,802.96,2,0.1,166.78
138,US-2020-100137,2020-11-28,2020-12-02,Standard Class,CU-10137,Jessica Brown,Consumer,United States,Miami,Florida,West,OFF-89859,Office Supplies,Binders,Binders Model 780,191.82,9,0.0,20.05
139,US-2020-100138,2020-08-25,2020-08-26,Standard Class,CU-10138,James Jackson,Corporate,United States,Tampa,Florida,West,FUR-65144,Furniture,Furnishings,Furnishings Model 175,784.45,2,0.0,24.05
140,US-2020-100139,2020-02-01,2020-02-08,Standard Class,CU-10139,Nancy Davis,Consumer,United States,Detroit,Michigan,East,OFF-84834,Office Supplies,Storage,Storage Model 540,135.55,4,0.0,34.01
141,US-2020-100140,2020-01-01,2020-01-03,Standard Class,CU-10140,Jessica Jackson,Consumer,United States,Pittsburgh,Pennsylvania,West,TEC-82842,Technology,Copiers,Copiers Model 337,292.62,3,0.5,10.57
142,US-2018-100141,2018-01-08,2018-01-09,Standard Class,CU-10141,Charles Jones,Consumer,United States,Atlanta,Georgia,East,OFF-90316,Office Supplies,Binders,Binders Model 838,306.44,9,0.0,55.95
143,US-2018-100142,2018-08-28,2018-08-31,First Class,CU-10142,Charles Taylor,Consumer,United States,Detroit,Michigan,East,TEC-59022,Technology,Machines,Machines Model 342,839.88,6,0.0,142.76
144,US-2018-100143,2018-03-22,2018-03-23,First Class,CU-10143,Linda Harris,Home Office,United States,Rochester,New York,West,FUR-38260,Furniture,Bookcases,Bookcases Model 101,1476.84,4,0.2,46.14
145,US-2018-100144,2018-10-27,2018-10-30,First Class,CU-10144,Michael Wilson,Corporate,United States,Raleigh,North Carolina,Central,FUR-55277,Furniture,Chairs,Chairs Model 788,683.7,2,0.2,25.63
146,US-2020-100145,2020-05-14,2020-05-17,Standard Class,CU-10145,Susan Williams,Corporate,United States,Los Angeles,California,West,OFF-11916,Office Supplies,Binders,Binders Model 829,87.7,3,0.0,18.11
147,US-2017-100146,2017-01-14,2017-01-21,Standard Class,CU-10146,John Anderson,Consumer,United States,Austin,Texas,East,TEC-94908,Technology,Accessories,Accessories Model 996,1874.64,6,0.1,400.49
148,US-2020-100147,2020-05-17,2020-05-22,Second Class,CU-10147,William Jones,Consumer,United States,Spokane,Washington,Central,TEC-29921,Technology,Accessories,Accessories Model 625,1400.26,8,0.0,265.37
149,US-2019-100148,2019-10-21,2019-10-22,Standard Class,CU-10148,Barbara Davis,Consumer,United States,Cleveland,Ohio,East,TEC-59113,Technology,Accessories,Accessories Model 538,2190.11,8,0.1,415.15
150,US-2019-100149,2019-07-04,2019-07-11,Standard Class,CU-10149,Richard Wilson,Corporate,United States,Detroit,Michigan,East,FUR-88993,Furniture,Tables,Tables Model 684,3010.82,8,0.2,297.25
151,US-2017-100150,2017-03-14,2017-03-19,Standard Class,CU-10150,Thomas Wilson,Corporate,United States,San Francisco,California,West,FUR-15802,Furniture,Bookcases,Bookcases Model 496,4349.64,9,0.0,305.66
152,US-2018-100151,2018-09-15,2018-09-17,Second Class,CU-10151,Lisa Johnson,Corporate,United States,Grand Rapids,Michigan,West,TEC-15435,Technology,Accessories,Accessories Model 290,1070.36,7,0.5,-42.17
153,US-2017-100152,2017-03-11,2017-03-16,Standard Class,CU-10152,Linda White,Consumer,United States,Spokane,Washington,East,FUR-33052,Furniture,Furnishings,Furnishings Model 120,1818.56,5,0.0,80.13
154,US-2018-100153,2018-07-01,2018-07-06,Standard Class,CU-10153,Thomas Jones,Consumer,United States,Los Angeles,California,Central,FUR-14965,Furniture,Bookcases,Bookcases Model 385,1674.39,4,0.0,-90.04
155,US-2020-100154,2020-06-21,2020-06-24,Standard Class,CU-10154,Mary Williams,Home Office,United States,Miami,Florida,East,TEC-19838,Technology,Copiers,Copiers Model 727,2571.9,9,0.2,361.97
156,US-2018-100155,2018-06-19,2018-06-26,First Class,CU-10155,James Jackson,Consumer,United States,San Diego,California,South,FUR-57954,Furniture,Furnishings,Furnishings Model 969,2033.35,5,0.0,40.38
157,US-2018-100156,2018-05-10,2018-05-12,Standard Class,CU-10156,Thomas Johnson,Corporate,United States,Los Angeles,California,West,TEC-44190,Technology,Phones,Phones Model 265,325.97,1,0.0,35.86
158,US-2020-100157,2020-06-03,2020-06-05,Standard Class,CU-10157,David Anderson,Consumer,United States,Austin,Texas,South,TEC-55199,Technology,Phones,Phones Model 776,2241.71,8,0.1,353.98
159,US-2020-100158,2020-05-09,2020-05-10,First Class,CU-10158,Christopher Taylor,Home Office,United States,Rochester,New York,West,FUR-54909,Furniture,Tables,Tables Model 848,1853.76,7,0.3,88.98
160,US-2020-100159,2020-02-08,2020-02-11,Standard Class,CU-10159,Susan Johnson,Consumer,United States,Buffalo,New York,West,FUR-23137,Furniture,Bookcases,Bookcases Model 994,990.94,3,0.3,77.53
161,US-2018-100160,2018-11-30,2018-12-02,First Class,CU-10160,David Anderson,Consumer,United States,Phoenix,Arizona,South,TEC-47019,Technology,Machines,Machines Model 508,2006.93,9,0.0,534.17
162,US-2018-100161,2018-06-23,2018-06-27,Same Day,CU-10161,William White,Consumer,United States,Springfield,Illinois,West,OFF-26155,Office Supplies,Storage,Storage Model 288,190.42,7,0.0,43.5
163,US-2020-100162,2020-03-09,2020-03-10,Second Class,CU-10162,Barbara Johnson,Home Office,United States,Miami,Florida,South,TEC-14505,Technology,Phones,Phones Model 315,1653.56,8,0.1,359.11
164,US-2017-100163,2017-05-29,2017-05-30,Second Class,CU-10163,Linda Brown,Consumer,United States,Austin,Texas,Central,TEC-19183,Technology,Phones,Phones Model 875,2314.67,6,0.1,269.58
165,US-2017-100164,2017-08-14,2017-08-18,Second Class,CU-10164,Susan Williams,Corporate,United States,Springfield,Illinois,East,FUR-73212,Furniture,Furnishings,Furnishings Model 771,2531.41,5,0.0,137.48
166,US-2017-100165,2017-10-25,2017-11-01,Standard Class,CU-10165,Karen Harris,Home Office,United States,Detroit,Michigan,East,TEC-34142,Technology,Machines,Machines Model 161,1012.3,7,0.0,225.6
167,US-2018-100166,2018-07-07,2018-07-08,First Class,CU-10166,Christopher Anderson,Corporate,United States,Rochester,New York,East,FUR-38345,Furniture,Furnishings,Furnishings Model 842,4882.63,8,0.0,127.12
168,US-2018-100167,2018-03-28,2018-03-30,Standard Class,CU-10167,Lisa Jackson,Corporate,United States,Austin,Texas,East,TEC-28242,Technology,Phones,Phones Model 622,2286.36,7,0.1,169.35
169,US-2020-100168,2020-11-01,2020-11-08,Second Class,CU-10168,Michael Jones,Consumer,United States,San Diego,California,West,FUR-46467,Furniture,Bookcases,Bookcases Model 888,618.51,5,0.2,72.02
170,US-2018-100169,2018-10-01,2018-10-06,Second Class,CU-10169,Mary White,Consumer,United States,Savannah,Georgia,East,OFF-44640,Office Supplies,Paper,Paper Model 577,15.38,9,0.0,4.98
171,US-2020-100170,2020-09-03,2020-09-05,Standard Class,CU-10170,Barbara Smith,Corporate,United States,Phoenix,Arizona,East,TEC-47461,Technology,Copiers,Copiers Model 868,239.0,8,0.0,43.26
172,US-2019-100171,2019-04-14,2019-04-19,Standard Class,CU-10171,Jennifer Johnson,Corporate,United States,Seattle,Washington,East,OFF-69819,Office Supplies,Paper,Paper Model 895,336.93,5,0.0,50.56
173,US-2017-100172,2017-09-28,2017-10-03,Standard Class,CU-10172,Charles Miller,Consumer,United States,Columbus,Ohio,East,TEC-11867,Technology,Copiers,Copiers Model 639,350.63,2,0.1,62.84
174,US-2019-100173,2019-12-15,2019-12-17,Second Class,CU-10173,David Johnson,Consumer,United States,Austin,Texas,South,TEC-21130,Technology,Phones,Phones Model 921,480.94,5,0.3,89.61
175,US-2020-100174,2020-09-03,2020-09-04,First Class,CU-10174,Thomas Johnson,Consumer,United States,Columbus,Ohio,East,TEC-28837,Technology,Machines,Machines Model 255,1801.39,8,0.0,512.96
176,US-2019-100175,2019-11-11,2019-11-14,Standard Class,CU-10175,Robert Smith,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-75898,Office Supplies,Storage,Storage Model 111,25.15,2,0.3,7.0
177,US-2017-100176,2017-01-09,2017-01-12,Standard Class,CU-10176,Michael Jones,Consumer,United States,Seattle,Washington,West,OFF-55818,Office Supplies,Binders,Binders Model 285,100.48,3,0.0,25.43
178,US-2020-100177,2020-01-17,2020-01-20,Standard Class,CU-10177,Patricia Harris,Consumer,United States,Houston,Texas,East,OFF-99852,Office Supplies,Supplies,Supplies Model 798,20.36,1,0.1,3.5
179,US-2018-100178,2018-11-16,2018-11-17,Second Class,CU-10178,Linda Miller,Corporate,United States,Savannah,Georgia,Central,FUR-30871,Furniture,Bookcases,Bookcases Model 360,994.52,7,0.2,103.31
180,US-2019-100179,2019-01-20,2019-01-22,Standard Class,CU-10179,Jessica Jackson,Consumer,United States,Grand Rapids,Michigan,West,TEC-94887,Technology,Copiers,Copiers Model 581,687.34,3,0.2,125.57
181,US-2019-100180,2019-12-25,2019-12-26,Standard Class,CU-10180,James White,Corporate,United States,Los Angeles,California,East,TEC-65030,Technology,Copiers,Copiers Model 320,198.87,1,0.0,27.91
182,US-2020-100181,2020-04-22,2020-04-24,Standard Class,CU-10181,David Anderson,Consumer,United States,Tampa,Florida,Central,OFF-15676,Office Supplies,Paper,Paper Model 473,48.05,3,0.1,12.15
183,US-2017-100182,2017-09-30,2017-10-05,First Class,CU-10182,Charles Jackson,Home Office,United States,Charlotte,North Carolina,Central,OFF-25071,Office Supplies,Appliances,Appliances Model 160,121.21,4,0.3,25.9
184,US-2017-100183,2017-11-11,2017-11-14,Second Class,CU-10183,Jennifer Taylor,Corporate,United States,Austin,Texas,West,FUR-49080,Furniture,Chairs,Chairs Model 370,3421.61,9,0.0,236.99
185,US-2020-100184,2020-10-01,2020-10-05,Second Class,CU-10184,Christopher Williams,Corporate,United States,Miami,Florida,Central,TEC-68864,Technology,Accessories,Accessories Model 818,903.05,5,0.5,52.39
186,US-2020-100185,2020-05-20,2020-05-22,Standard Class,CU-10185,Robert Taylor,Consumer,United States,Columbus,Ohio,East,FUR-67521,Furniture,Bookcases,Bookcases Model 217,307.44,1,0.0,23.25
187,US-2018-100186,2018-10-25,2018-11-01,First Class,CU-10186,Susan Taylor,Consumer,United States,Atlanta,Georgia,West,OFF-44406,Office Supplies,Storage,Storage Model 400,67.79,2,0.2,14.46
188,US-2019-100187,2019-01-23,2019-01-24,First Class,CU-10187,Patricia Taylor,Consumer,United States,Grand Rapids,Michigan,West,OFF-85443,Office Supplies,Paper,Paper Model 404,34.9,1,0.0,8.12
189,US-2017-100188,2017-05-11,2017-05-15,Standard Class,CU-10188,James Davis,Corporate,United States,Los Angeles,California,West,FUR-84257,Furniture,Chairs,Chairs Model 505,1363.83,4,0.0,-29.07
190,US-2017-100189,2017-10-30,2017-11-06,First Class,CU-10189,Nancy Taylor,Corporate,United States,Seattle,Washington,Central,TEC-59451,Technology,Phones,Phones Model 939,501.25,4,0.1,74.31
191,US-2018-100190,2018-10-14,2018-10-21,Same Day,CU-10190,John Jackson,Consumer,United States,Tucson,Arizona,East,OFF-13888,Office Supplies,Paper,Paper Model 212,150.4,8,0.2,26.72
192,US-2018-100191,2018-12-19,2018-12-21,Standard Class,CU-10191,Nancy Miller,Corporate,United States,San Diego,California,East,TEC-47830,Technology,Copiers,Copiers Model 414,778.82,2,0.0,116.11
193,US-2017-100192,2017-06-20,2017-06-22,Standard Class,CU-10192,Nancy Smith,Consumer,United States,Spokane,Washington,West,OFF-26478,Office Supplies,Binders,Binders Model 840,186.55,7,0.0,34.48
194,US-2019-100193,2019-07-21,2019-07-23,Standard Class,CU-10193,Patricia Williams,Home Office,United States,San Francisco,California,West,TEC-81819,Technology,Copiers,Copiers Model 408,184.83,1,0.1,26.14
195,US-2020-100194,2020-08-20,2020-08-21,Standard Class,CU-10194,Jessica Williams,Consumer,United States,San Francisco,California,West,OFF-44258,Office Supplies,Paper,Paper Model 326,79.91,2,0.1,17.96
196,US-2017-100195,2017-01-16,2017-01-20,Standard Class,CU-10195,Patricia Jackson,Consumer,United States,Philadelphia,Pennsylvania,South,FUR-41828,Furniture,Furnishings,Furnishings Model 608,908.28,7,0.0,-6.53
197,US-2019-100196,2019-12-07,2019-12-08,First Class,CU-10196,Jennifer Wilson,Consumer,United States,Springfield,Illinois,West,FUR-40294,Furniture,Tables,Tables Model 863,338.81,2,0.3,10.13
198,US-2019-100197,2019-02-25,2019-02-27,Standard Class,CU-10197,Karen Williams,Home Office,United States,San Francisco,California,Central,FUR-84834,Furniture,Bookcases,Bookcases Model 494,811.97,5,0.0,125.91
199,US-2018-100198,2018-12-17,2018-12-21,Standard Class,CU-10198,Lisa Wilson,Corporate,United States,Spokane,Washington,West,OFF-90188,Office Supplies,Paper,Paper Model 243,40.58,4,0.5,3.58
200,US-2017-100199,2017-06-28,2017-07-02,Standard Class,CU-10199,Mary Miller,Consumer,United States,Seattle,Washington,West,OFF-86208,Office Supplies,Supplies,Supplies Model 401,10.33,1,0.0,1.95
201,US-2018-100200,2018-08-26,2018-09-02,Standard Class,CU-10200,Thomas Thomas,Corporate,United States,Raleigh,North Carolina,West,FUR-31995,Furniture,Furnishings,Furnishings Model 436,3315.75,8,0.0,-117.52
202,US-2020-100201,2020-02-24,2020-02-25,Second Class,CU-10201,Barbara Jones,Consumer,United States,Chicago,Illinois,Central,FUR-35924,Furniture,Chairs,Chairs Model 817,1896.71,9,0.0,-8.74
203,US-2017-100202,2017-11-08,2017-11-12,Standard Class,CU-10202,Charles Smith,Consumer,United States,Columbus,Ohio,East,FUR-57705,Furniture,Bookcases,Bookcases Model 496,1612.6,9,0.2,91.95
204,US-2018-100203,2018-02-17,2018-02-21,Standard Class,CU-10203,Michael Anderson,Corporate,United States,Grand Rapids,Michigan,West,OFF-77865,Office Supplies,Appliances,Appliances Model 871,15.72,1,0.0,2.99
205,US-2019-100204,2019-03-14,2019-03-15,Standard Class,CU-10204,Jessica White,Home Office,United States,Grand Rapids,Michigan,Central,OFF-87230,Office Supplies,Supplies,Supplies Model 863,30.79,5,0.1,6.19
206,US-2020-100205,2020-02-04,2020-02-11,Standard Class,CU-10205,Barbara White,Corporate,United States,Buffalo,New York,Central,OFF-17211,Office Supplies,Binders,Binders Model 469,154.99,4,0.3,37.94
207,US-2017-100206,2017-08-07,2017-08-11,First Class,CU-10206,David Smith,Home Office,United States,Columbus,Ohio,West,OFF-55944,Office Supplies,Supplies,Supplies Model 870,317.81,8,0.0,65.14
208,US-2018-100207,2018-10-08,2018-10-13,Standard Class,CU-10207,Michael Brown,Home Office,United States,Spokane,Washington,East,FUR-59996,Furniture,Furnishings,Furnishings Model 839,385.54,3,0.3,26.61
209,US-2018-100208,2018-10-20,2018-10-21,Same Day,CU-10208,Charles Smith,Consumer,United States,Pittsburgh,Pennsylvania,East,TEC-86332,Technology,Machines,Machines Model 696,1112.26,6,0.0,230.3
210,US-2019-100209,2019-09-05,2019-09-12,Second Class,CU-10209,Nancy Williams,Corporate,United States,Pittsburgh,Pennsylvania,South,TEC-37236,Technology,Copiers,Copiers Model 417,280.57,1,0.3,68.31
211,US-2019-100210,2019-06-13,2019-06-14,Standard Class,CU-10210,William Jackson,Consumer,United States,Columbus,Ohio,South,TEC-39968,Technology,Phones,Phones Model 344,307.75,1,0.0,40.63
212,US-2018-100211,2018-12-10,2018-12-15,Standard Class,CU-10211,Christopher Brown,Corporate,United States,Austin,Texas,East,TEC-88759,Technology,Accessories,Accessories Model 481,1141.89,5,0.0,134.75
213,US-2020-100212,2020-05-24,2020-05-26,Same Day,CU-10212,Susan Garcia,Consumer,United States,Savannah,Georgia,Central,TEC-95182,Technology,Phones,Phones Model 915,2335.38,9,0.0,461.42
214,US-2020-100213,2020-03-25,2020-04-01,First Class,CU-10213,Susan Williams,Consumer,United States,Charlotte,North Carolina,West,TEC-74198,Technology,Machines,Machines Model 865,1430.44,6,0.0,74.57
215,US-2020-100214,2020-05-26,2020-05-31,First Class,CU-10214,Mary Taylor,Home Office,United States,San Francisco,California,West,OFF-74869,Office Supplies,Storage,Storage Model 335,36.73,1,0.0,7.55
216,US-2017-100215,2017-05-24,2017-05-27,First Class,CU-10215,Barbara Garcia,Home Office,United States,Atlanta,Georgia,West,TEC-85003,Technology,Copiers,Copiers Model 550,1326.93,4,0.0,295.72
217,US-2020-100216,2020-12-03,2020-12-07,First Class,CU-10216,Christopher Johnson,Home Office,United States,Pittsburgh,Pennsylvania,West,TEC-73840,Technology,Phones,Phones Model 600,1687.57,6,0.1,242.2
218,US-2020-100217,2020-10-19,2020-10-26,Standard Class,CU-10217,Susan Taylor,Consumer,United States,Dallas,Texas,West,OFF-89537,Office Supplies,Paper,Paper Model 539,107.56,3,0.0,24.36
219,US-2018-100218,2018-02-07,2018-02-11,Standard Class,CU-10218,Susan Davis,Consumer,United States,Columbus,Ohio,South,FUR-84008,Furniture,Bookcases,Bookcases Model 116,2208.29,8,0.1,170.71
220,US-2017-100219,2017-03-02,2017-03-03,First Class,CU-10219,Barbara Harris,Consumer,United States,Miami,Florida,Central,FUR-81502,Furniture,Chairs,Chairs Model 797,453.83,3,0.5,-58.95
221,US-2020-100220,2020-09-26,2020-09-28,Standard Class,CU-10220,Lisa White,Corporate,United States,Savannah,Georgia,East,TEC-67360,Technology,Phones,Phones Model 305,2356.69,7,0.1,429.6
222,US-2018-100221,2018-08-07,2018-08-12,Standard Class,CU-10221,Jessica Harris,Consumer,United States,Miami,Florida,West,FUR-98165,Furniture,Tables,Tables Model 896,798.27,2,0.1,2.22
223,US-2020-100222,2020-05-03,2020-05-08,First Class,CU-10222,Linda Anderson,Home Office,United States,Springfield,Illinois,East,TEC-19024,Technology,Machines,Machines Model 992,140.06,1,0.1,23.03
224,US-2018-100223,2018-04-13,2018-04-20,Second Class,CU-10223,Christopher Davis,Consumer,United States,Columbus,Ohio,South,TEC-95494,Technology,Copiers,Copiers Model 664,531.27,4,0.1,65.54
225,US-2020-100224,2020-10-03,2020-10-04,Standard Class,CU-10224,Mary Thomas,Consumer,United States,Raleigh,North Carolina,West,FUR-21949,Furniture,Chairs,Chairs Model 831,3578.53,6,0.0,326.77
226,US-2017-100225,2017-02-11,2017-02-15,Standard Class,CU-10225,Patricia Miller,Consumer,United States,Buffalo,New York,East,TEC-79843,Technology,Copiers,Copiers Model 477,265.15,2,0.0,32.15
227,US-2019-100226,2019-01-31,2019-02-07,Standard Class,CU-10226,Karen Smith,Corporate,United States,Columbus,Ohio,South,TEC-21970,Technology,Machines,Machines Model 499,3187.61,9,0.1,738.5
228,US-2017-100227,2017-11-24,2017-11-25,Standard Class,CU-10227,Jennifer Anderson,Consumer,United States,Seattle,Washington,East,OFF-85566,Office Supplies,Storage,Storage Model 386,52.45,1,0.0,14.2
229,US-2017-100228,2017-02-12,2017-02-14,Standard Class,CU-10228,Christopher Garcia,Consumer,United States,Charlotte,North Carolina,West,OFF-90884,Office Supplies,Storage,Storage Model 658,125.54,8,0.0,39.75
230,US-2020-100229,2020-08-05,2020-08-10,Standard Class,CU-10229,Patricia Smith,Corporate,United States,Detroit,Michigan,West,FUR-55687,Furniture,Tables,Tables Model 363,1748.31,5,0.1,107.77
231,US-2018-100230,2018-08-16,2018-08-21,Standard Class,CU-10230,Charles Brown,Corporate,United States,Seattle,Washington,East,TEC-72700,Technology,Copiers,Copiers Model 990,2101.84,8,0.2,385.0
